"1","\core\event\user_loggedin","core","loggedin","user","user","2","r","0","1","10","0","2","0",NULL,"0","a:1:{s:8:""username"";s:5:""admin"";}","1613519797","web","191.189.232.103",NULL
"2","\core\event\user_password_updated","core","updated","user_password",NULL,NULL,"u","0","5","30","2","2","0","2","0","a:1:{s:14:""forgottenreset"";b:0;}","1613519968","web","191.189.232.103",NULL
"3","\core\event\user_updated","core","updated","user","user","2","u","0","5","30","2","2","0","2","0","N;","1613519968","web","191.189.232.103",NULL
"65","\core\event\config_log_created","core","created","config_log","config_log","679","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:10:""removeuser"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"66","\core\event\config_log_created","core","created","config_log","config_log","680","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:11:""updateusers"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"67","\core\event\config_log_created","core","created","config_log","config_log","681","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:19:""field_map_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"68","\core\event\config_log_created","core","created","config_log","config_log","682","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:27:""field_updatelocal_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"69","\core\event\config_log_created","core","created","config_log","config_log","683","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:28:""field_updateremote_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"70","\core\event\config_log_created","core","created","config_log","config_log","684","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:20:""field_lock_firstname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"71","\core\event\config_log_created","core","created","config_log","config_log","685","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:18:""field_map_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"72","\core\event\config_log_created","core","created","config_log","config_log","686","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:26:""field_updatelocal_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"73","\core\event\config_log_created","core","created","config_log","config_log","687","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:27:""field_updateremote_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"74","\core\event\config_log_created","core","created","config_log","config_log","688","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:19:""field_lock_lastname"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"75","\core\event\config_log_created","core","created","config_log","config_log","689","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:15:""field_map_email"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"76","\core\event\config_log_created","core","created","config_log","config_log","690","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:23:""field_updatelocal_email"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"77","\core\event\config_log_created","core","created","config_log","config_log","691","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:24:""field_updateremote_email"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"78","\core\event\config_log_created","core","created","config_log","config_log","692","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:16:""field_lock_email"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"79","\core\event\config_log_created","core","created","config_log","config_log","693","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:14:""field_map_city"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"80","\core\event\config_log_created","core","created","config_log","config_log","694","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:22:""field_updatelocal_city"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"81","\core\event\config_log_created","core","created","config_log","config_log","695","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:23:""field_updateremote_city"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"82","\core\event\config_log_created","core","created","config_log","config_log","696","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:15:""field_lock_city"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"83","\core\event\config_log_created","core","created","config_log","config_log","697","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:17:""field_map_country"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"84","\core\event\config_log_created","core","created","config_log","config_log","698","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:25:""field_updatelocal_country"";s:8:""oldvalue"";N;s:5:""value"";s:8:""oncreate"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"85","\core\event\config_log_created","core","created","config_log","config_log","699","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:26:""field_updateremote_country"";s:8:""oldvalue"";N;s:5:""value"";s:1:""0"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"86","\core\event\config_log_created","core","created","config_log","config_log","700","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:18:""field_lock_country"";s:8:""oldvalue"";N;s:5:""value"";s:8:""unlocked"";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
"87","\core\event\config_log_created","core","created","config_log","config_log","701","c","0","1","10","0","2","0",NULL,"0","a:4:{s:4:""name"";s:14:""field_map_lang"";s:8:""oldvalue"";N;s:5:""value"";s:0:"""";s:6:""plugin"";s:7:""auth_db"";}","1613519974","web","191.189.232.103",NULL
